zip_code,COUNT PARTICIPANTS,COUNT FEMALE,PERCENT FEMALE,COUNT MALE,PERCENT MALE,COUNT GENDER UNKNOWN,PERCENT GENDER UNKNOWN,COUNT GENDER TOTAL,PERCENT GENDER TOTAL,COUNT PACIFIC ISLANDER,PERCENT PACIFIC ISLANDER,COUNT HISPANIC LATINO,PERCENT HISPANIC LATINO,COUNT AMERICAN INDIAN,PERCENT AMERICAN INDIAN,COUNT ASIAN NON HISPANIC,PERCENT ASIAN NON HISPANIC,COUNT WHITE NON HISPANIC,PERCENT WHITE NON HISPANIC,COUNT BLACK NON HISPANIC,PERCENT BLACK NON HISPANIC,COUNT OTHER ETHNICITY,PERCENT OTHER ETHNICITY,COUNT ETHNICITY UNKNOWN,PERCENT ETHNICITY UNKNOWN,COUNT ETHNICITY TOTAL,PERCENT ETHNICITY TOTAL,COUNT PERMANENT RESIDENT ALIEN,PERCENT PERMANENT RESIDENT ALIEN,COUNT US CITIZEN,PERCENT US CITIZEN,COUNT OTHER CITIZEN STATUS,PERCENT OTHER CITIZEN STATUS,COUNT CITIZEN STATUS UNKNOWN,PERCENT CITIZEN STATUS UNKNOWN,COUNT CITIZEN STATUS TOTAL,PERCENT CITIZEN STATUS TOTAL,COUNT RECEIVES PUBLIC ASSISTANCE,PERCENT RECEIVES PUBLIC ASSISTANCE,COUNT NRECEIVES PUBLIC ASSISTANCE,PERCENT NRECEIVES PUBLIC ASSISTANCE,COUNT PUBLIC ASSISTANCE UNKNOWN,PERCENT PUBLIC ASSISTANCE UNKNOWN,COUNT PUBLIC ASSISTANCE TOTAL,PERCENT PUBLIC ASSISTANCE TOTAL,incident_address,borough,community_board,police_precinct,city_council_district,bbl,created_date,status,resolution_action,closed_date,x_coordinate,y_coordinate,latitude,longitude,census_tract,bin,nta,location
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,548 NEW YORK AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3047910042,2018-01-26T00:00:00,Open,Site downloaded for cleaning,,998731,180246,40.661399,-73.947805, 804  ,3336184,Prospect Lefferts Gardens-Wingate,"[None, '40.661399', '-73.947805', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,653 FLATBUSH AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3050420004,2018-02-02T00:00:00,Open,Site downloaded for cleaning,,995270,178813,40.657471,-73.960282, 79601,3115492,Prospect Lefferts Gardens-Wingate,"[None, '40.657471', '-73.960282', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,576 ROGERS AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3050430056,2018-01-25T00:00:00,Open,Site downloaded for cleaning,,997223,178929,40.657786,-73.953243, 802  ,3115577,Prospect Lefferts Gardens-Wingate,"[None, '40.657786', '-73.953243', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,699 FLATBUSH AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3050480007,2018-02-02T00:00:00,Open,Site downloaded for cleaning,,995360,178299,40.656060,-73.959959, 79601,3115796,Prospect Lefferts Gardens-Wingate,"[None, '40.65606', '-73.959959', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,559 FLATBUSH AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3050310006,2018-02-02T00:00:00,Open,Site downloaded for cleaning,,995179,179800,40.660180,-73.960609, 79801,3114848,Prospect Lefferts Gardens-Wingate,"[None, '40.66018', '-73.960609', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,511 ROGERS AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3050360006,2018-01-26T00:00:00,Open,Site downloaded for cleaning,,997175,179592,40.659606,-73.953415, 800  ,3115227,Prospect Lefferts Gardens-Wingate,"[None, '40.659606', '-73.953415', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,551 NEW YORK AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3047920051,2018-01-26T00:00:00,Open,Site to be cleaned.,,998740,180212,40.661305,-73.947773, 806  ,3106545,Prospect Lefferts Gardens-Wingate,"[None, '40.661305', '-73.947773', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,525 FLATBUSH AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3011980001,2018-02-02T00:00:00,Open,Site downloaded for cleaning,,995041,180187,40.661242,-73.961105, 327  ,3029739,Prospect Lefferts Gardens-Wingate,"[None, '40.661242', '-73.961105', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,351 ROGERS AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,35,3013050001,2018-01-25T00:00:00,Open,Site downloaded for cleaning,,997080,181466,40.664750,-73.953754, 321  ,3034429,Crown Heights South,"[None, '40.66475', '-73.953754', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,224 LEFFERTS AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3013280044,2018-01-26T00:00:00,Open,Site downloaded for cleaning,,996931,180511,40.662129,-73.954293, 800  ,3035282,Prospect Lefferts Gardens-Wingate,"[None, '40.662129', '-73.954293', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,661B FLATBUSH AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,,2018-02-02T00:00:00,Open,Property Research Required,,995288,178701,40.657163,-73.960218, 79601,,Prospect Lefferts Gardens-Wingate,"[None, '40.657163', '-73.960218', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,63 FENIMORE STREET,BROOKLYN,09 BROOKLYN,Precinct 71,40,3050370001,2018-02-02T00:00:00,Open,Site downloaded for cleaning,,995425,179051,40.658124,-73.959723, 79801,3115281,Prospect Lefferts Gardens-Wingate,"[None, '40.658124', '-73.959723', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,707 FLATBUSH AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,,2018-02-02T00:00:00,Open,Property Research Required,,995372,178237,40.655889,-73.959916, 79601,,Prospect Lefferts Gardens-Wingate,"[None, '40.655889', '-73.959916', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,2121 BEEKMAN PLACE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3050260070,2018-02-02T00:00:00,Open,Site downloaded for cleaning,,995080,179741,40.660018,-73.960966, 79802,3114595,Prospect Lefferts Gardens-Wingate,"[None, '40.660018', '-73.960966', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,892 NOSTRAND AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,35,3012820047,2018-02-14T00:00:00,Open,Site downloaded for cleaning,,997919,182496,40.667576,-73.950727, 321  ,3033539,Crown Heights South,"[None, '40.667576', '-73.950727', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,1127 NOSTRAND AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3047960001,2018-03-12T00:00:00,Open,Site to be cleaned.,,997965,179817,40.660223,-73.950567, 804  ,3106630,Prospect Lefferts Gardens-Wingate,"[None, '40.660223', '-73.950567', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,890 NOSTRAND AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,35,3012820046,2018-02-14T00:00:00,Open,Site downloaded for cleaning,,997921,182515,40.667628,-73.950720, 321  ,3033538,Crown Heights South,"[None, '40.667628', '-73.95072', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,705 FLATBUSH AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3050480004,2018-02-02T00:00:00,Open,Site downloaded for cleaning,,995369,178253,40.655933,-73.959926, 79601,3115793,Prospect Lefferts Gardens-Wingate,"[None, '40.655933', '-73.959926', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,597 FLATBUSH AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3050340001,2018-02-02T00:00:00,Open,Site downloaded for cleaning,,995206,179319,40.658859,-73.960512, 79801,3115044,Prospect Lefferts Gardens-Wingate,"[None, '40.658859', '-73.960512', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,572 ROGERS AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3050430054,2018-01-25T00:00:00,Open,Site downloaded for cleaning,,997221,178963,40.657880,-73.953250, 802  ,3115575,Prospect Lefferts Gardens-Wingate,"[None, '40.65788', '-73.95325', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,388 MIDWOOD STREET,BROOKLYN,09 BROOKLYN,Precinct 71,40,3048010037,2018-01-26T00:00:00,Open,Site downloaded for cleaning,,998621,179830,40.660257,-73.948203, 804  ,3106932,Prospect Lefferts Gardens-Wingate,"[None, '40.660257', '-73.948203', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,1192 NOSTRAND AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3050440045,2018-02-24T00:00:00,Open,Notice of Intent to Clean and Forever graffiti free form sent,,998017,179104,40.658265,-73.950381, 802  ,3115620,Prospect Lefferts Gardens-Wingate,"[None, '40.658265', '-73.950381', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,582 ROGERS AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3050460048,2018-01-25T00:00:00,Open,Site to be cleaned.,,997232,178826,40.657504,-73.953211, 802  ,3115707,Prospect Lefferts Gardens-Wingate,"[None, '40.657504', '-73.953211', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,701 FLATBUSH AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3050480006,2018-02-02T00:00:00,Open,Site downloaded for cleaning,,995363,178284,40.656018,-73.959948, 79601,3115795,Prospect Lefferts Gardens-Wingate,"[None, '40.656018', '-73.959948', None, False]"
11225,52,52,1.0,0,0.0,0,0,52,100,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,52,100,0,0.0,52,1.0,0,0.0,0,0,52,100,22,0.42,30,0.58,0,0,52,100,216 HAWTHORNE STREET,BROOKLYN,09 BROOKLYN,Precinct 71,40,3050470006,2018-01-26T00:00:00,Open,Site to be cleaned.,,997351,178890,40.657679,-73.952782, 802  ,3115737,Prospect Lefferts Gardens-Wingate,"[None, '40.657679', '-73.952782', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,1700 DITMAS AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,40,3052030001,2018-03-10T00:00:00,Open,Notice of Intent to Clean and Forever graffiti free form sent,,994870,171715,40.637989,-73.961735, 518  ,3120202,Flatbush,"[None, '40.637989', '-73.961735', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,1924 NOSTRAND AVENUE,BROOKLYN,17 BROOKLYN,Precinct 67,45,3052160060,2018-01-30T00:00:00,Open,Site downloaded for cleaning,,998598,172030,40.638848,-73.948302, 828  ,3120543,Erasmus,"[None, '40.638848', '-73.948302', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,794 FLATBUSH AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,40,3050630058,2018-02-02T00:00:00,Open,Site downloaded for cleaning,,995505,177343,40.653435,-73.959438, 50803,3397264,Flatbush,"[None, '40.653435', '-73.959438', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,34 CROOKE AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,40,3050607502,2018-03-13T00:00:00,Open,Graffiti Reported,,994171,176865,40.652125,-73.964246, 50804,3394295,Flatbush,"[None, '40.652125', '-73.964246', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,1185 ROGERS AVENUE,BROOKLYN,17 BROOKLYN,Precinct 67,45,3051930048,2018-01-30T00:00:00,Open,Site to be cleaned.,,997725,172896,40.641226,-73.951446, 828  ,3327312,Erasmus,"[None, '40.641226', '-73.951446', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,721 FLATBUSH AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3050550009,2018-02-02T00:00:00,Open,Site downloaded for cleaning,,995405,178050,40.655376,-73.959797, 79601,3115948,Prospect Lefferts Gardens-Wingate,"[None, '40.655376', '-73.959797', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,656 ROGERS AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3050560057,2018-01-25T00:00:00,Open,Site to be cleaned.,,997290,178111,40.655541,-73.953003, 822  ,3116020,Prospect Lefferts Gardens-Wingate,"[None, '40.655541', '-73.953003', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,1705 NOSTRAND AVENUE,BROOKLYN,17 BROOKLYN,Precinct 67,45,3049300061,2018-03-06T00:00:00,Open,Site to be cleaned.,,998444,173984,40.644211,-73.948853, 826  ,3110695,Erasmus,"[None, '40.644211', '-73.948853', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,499 EAST   23 STREET,BROOKLYN,14 BROOKLYN,Precinct 70,40,3052240158,2018-02-05T00:00:00,Closed,Graffiti is intentional.,2018-02-07T00:00:00,996537,171668,40.637857,-73.955729, 51601,3253131,Flatbush,"[None, '40.637857', '-73.955729', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,2522 CLARENDON ROAD,BROOKLYN,17 BROOKLYN,Precinct 67,45,,2018-01-30T00:00:00,Open,Property Research Required,,997219,173526,40.642956,-73.953268, 790  ,,Erasmus,"[None, '40.642956', '-73.953268', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,636 ROGERS AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3050560047,2018-01-25T00:00:00,Open,Site downloaded for cleaning,,997277,178262,40.655955,-73.953050, 822  ,3116010,Prospect Lefferts Gardens-Wingate,"[None, '40.655955', '-73.95305', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,777 FLATBUSH AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,40,3050640003,2018-02-02T00:00:00,Open,Site downloaded for cleaning,,995487,177510,40.653894,-73.959502, 79602,3116181,Prospect Lefferts Gardens-Wingate,"[None, '40.653894', '-73.959502', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,779 FLATBUSH AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,40,3050640001,2018-02-02T00:00:00,Open,Site to be cleaned.,,995489,177495,40.653853,-73.959495, 79602,3328167,Prospect Lefferts Gardens-Wingate,"[None, '40.653853', '-73.959495', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,648 ROGERS AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3050560053,2018-01-25T00:00:00,Open,Site to be cleaned.,,997285,178171,40.655706,-73.953021, 822  ,3116016,Prospect Lefferts Gardens-Wingate,"[None, '40.655706', '-73.953021', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,353 OCEAN AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,40,3050547501,2018-02-02T00:00:00,Open,Site downloaded for cleaning,,994854,177654,40.654290,-73.961783, 50803,3115923,Flatbush,"[None, '40.65429', '-73.961783', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,2505 CHURCH AVENUE,BROOKLYN,17 BROOKLYN,Precinct 67,40,3050900080,2018-01-11T00:00:00,Open,Site downloaded for cleaning,,997080,176320,40.650625,-73.953763, 822  ,3396544,Prospect Lefferts Gardens-Wingate,"[None, '40.650625', '-73.953763', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,2503 CHURCH AVENUE,BROOKLYN,17 BROOKLYN,Precinct 67,40,3050900081,2018-01-10T00:00:00,Open,Site downloaded for cleaning,,997074,176320,40.650625,-73.953785, 822  ,3396545,Prospect Lefferts Gardens-Wingate,"[None, '40.650625', '-73.953785', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,2902 CLARENDON ROAD,BROOKLYN,17 BROOKLYN,Precinct 67,45,3051950001,2018-01-30T00:00:00,Open,Site downloaded for cleaning,,998245,173611,40.643188,-73.949571, 828  ,3120014,Erasmus,"[None, '40.643188', '-73.949571', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,1814 NOSTRAND AVENUE,BROOKLYN,17 BROOKLYN,Precinct 67,45,3051950033,2018-01-30T00:00:00,Open,Site to be cleaned.,,998512,173079,40.641727,-73.948610, 828  ,3120044,Erasmus,"[None, '40.641727', '-73.94861', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,1830 NOSTRAND AVENUE,BROOKLYN,17 BROOKLYN,Precinct 67,45,3051950041,2018-01-30T00:00:00,Open,Site to be cleaned.,,998521,172973,40.641436,-73.948577, 828  ,3120052,Erasmus,"[None, '40.641436', '-73.948577', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,241 LINDEN BOULEVARD,BROOKLYN,17 BROOKLYN,Precinct 67,40,3050850070,2018-02-02T00:00:00,Open,Site to be cleaned.,,998027,177048,40.652622,-73.950349, 820  ,3116690,Prospect Lefferts Gardens-Wingate,"[None, '40.652622', '-73.950349', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,111 WOODRUFF AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,40,3050530026,2018-02-02T00:00:00,Open,Site to be cleaned.,,994663,177476,40.653801,-73.962472, 50804,3115914,Flatbush,"[None, '40.653801', '-73.962472', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,1792 NOSTRAND AVENUE,BROOKLYN,17 BROOKLYN,Precinct 67,45,3051950026,2018-01-30T00:00:00,Open,Site to be cleaned.,,998500,173226,40.642131,-73.948653, 828  ,3120038,Erasmus,"[None, '40.642131', '-73.948653', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,846 FLATBUSH AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,40,3050820028,2018-02-02T00:00:00,Open,Site downloaded for cleaning,,995610,176719,40.651723,-73.959060, 50801,3116576,Flatbush,"[None, '40.651723', '-73.95906', None, False]"
11226,10,7,0.7,3,0.3,0,0,10,100,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,4,0.4,6,0.6,0,0,10,100,1794 NOSTRAND AVENUE,BROOKLYN,17 BROOKLYN,Precinct 67,45,3051950027,2018-01-30T00:00:00,Open,Site to be cleaned.,,998502,173213,40.642095,-73.948645, 828  ,3120039,Erasmus,"[None, '40.642095', '-73.948645', None, False]"
